"","Ano","Órgão Orçamentário","Função","Unidade Orçamentária","Programa","Ação","Localizador","Plano Orçamentário","Grupo de Despesa","Modalidade de Aplicação","Resultado Primário","Fonte","Subfunção","Projeto de Lei","Dotação Inicial","Dotação Atual","Empenhado","Liquidado","Pago"
"56",2002,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3957 - Formação de Astronautas","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","128 - Formação de Recursos Humanos",1400000,1400000,1100000,1019125,1019125,1019125
"57",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","1271 - Apoio à Comercialização de Bens e Serviços no Setor Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","691 - Promoção Comercial",60,60,60,2.765,2.765,2.765
"58",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","1398 - Desenvolvimento de Satélites de Coleta de Dados e Sensoriamento Remoto","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",4550000,4550000,4945000,4945000,4945000,4945000
"59",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","1399 - Desenvolvimento de Veículos Lançadores de Satélites","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",7e+06,7e+06,7e+06,6133570,6133570,2187487
"60",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","1399 - Desenvolvimento de Veículos Lançadores de Satélites","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",3672818,3672818,3672818,2942568,2942568,561.588
"61",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","1400 - Desenvolvimento de Foguetes de Sondagem","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1380700,1380700,1380700,1131326,1131326,356.602
"62",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2000 - Administração da Unidade","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",50,50,60,54.852,54.852,54.852
"63",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2000 - Administração da Unidade","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",1683303,1683303,1673303,1404636,1404636,1388578
"64",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2000 - Administração da Unidade","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",70,70,70,21.753,21.753,21.753
"65",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2025 - Remuneração de Pessoal Ativo da União e Encargos Sociais","0001 - Nacional","[valor não detalhado]","1 - Pessoal e Encargos Sociais","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","122 - Administração Geral",2609579,2609579,2871579,2871579,2871579,2871579
"66",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2460 - Manutenção da Infra-estrutura de Apoio às Atividades Espaciais","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",888.3,888.3,888.3,811.614,811.614,495.966
"67",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3704 - Implantação de Infra-estrutura Necessária ao Centro de Lançamento de Alcântara para a Prestação de Serviços de Lançamento","0101 - No Muncípio de São Luís - MA","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,332,332,332,332
"68",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3704 - Implantação de Infra-estrutura Necessária ao Centro de Lançamento de Alcântara para a Prestação de Serviços de Lançamento","0101 - No Muncípio de São Luís - MA","[valor não detalhado]","3 - Outras Despesas Correntes","80 - Transferências ao Exterior","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,479.24,469.24,469.24,469.24
"69",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3704 - Implantação de Infra-estrutura Necessária ao Centro de Lançamento de Alcântara para a Prestação de Serviços de Lançamento","0101 - No Muncípio de São Luís - MA","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",7177747,7177747,6306507,3380560,3380560,2198859
"70",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3704 - Implantação de Infra-estrutura Necessária ao Centro de Lançamento de Alcântara para a Prestação de Serviços de Lançamento","0101 - No Muncípio de São Luís - MA","[valor não detalhado]","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,23,23,23,23
"71",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3704 - Implantação de Infra-estrutura Necessária ao Centro de Lançamento de Alcântara para a Prestação de Serviços de Lançamento","0101 - No Muncípio de São Luís - MA","[valor não detalhado]","4 - Investimentos","80 - Transferências ao Exterior","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,10,10,10,10
"72",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3704 - Implantação de Infra-estrutura Necessária ao Centro de Lançamento de Alcântara para a Prestação de Serviços de Lançamento","0101 - No Muncípio de São Luís - MA","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",5067753,5067753,5094753,3665079,3665079,2411158
"73",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3957 - Formação de Astronautas","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","128 - Formação de Recursos Humanos",1400000,1400000,1e+06,745.857,745.857,745.857
"74",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4667 - Certificação de Sistemas e Produtos Espaciais","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",70,70,70,4.328,4.328,4.328
"75",2003,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4667 - Certificação de Sistemas e Produtos Espaciais","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",20,20,20,0,0,0
"76",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","001W - Apoio a Projetos de Pesquisa e Desenvolvimento no Setor Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","845 - Outras Transferências",399.33,399.33,800,800,800,800
"77",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","001W - Apoio a Projetos de Pesquisa e Desenvolvimento no Setor Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","900 - Recursos Ordinários - CONDICIONADOS","845 - Outras Transferências",400.67,400.67,0,0,0,0
"78",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","001W - Apoio a Projetos de Pesquisa e Desenvolvimento no Setor Espacial","0001 - Nacional","[valor não detalhado]","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","845 - Outras Transferências",99.833,99.833,200,200,200,200
"79",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","001W - Apoio a Projetos de Pesquisa e Desenvolvimento no Setor Espacial","0001 - Nacional","[valor não detalhado]","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","900 - Recursos Ordinários - CONDICIONADOS","845 - Outras Transferências",100.167,100.167,0,0,0,0
"80",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","10V6 - Reconstrução da Torre Móvel de Integração do Sítio do Veículo Lançador de Satélite","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","300 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,1e+06,1e+06,1e+06,0
"81",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","10V6 - Reconstrução da Torre Móvel de Integração do Sítio do Veículo Lançador de Satélite","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,1.6e+07,1.6e+07,1.6e+07,1.6e+07
"82",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","10V6 - Reconstrução da Torre Móvel de Integração do Sítio do Veículo Lançador de Satélite","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","300 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,4e+06,4e+06,4e+06,0
"83",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2004 - Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","301 - Atenção Básica",37.8,37.8,37.8,26.967,26.967,26.967
"84",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2010 - Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","365 - Educação Infantil",2.496,2.496,5,4.443,4.443,4.443
"85",2004,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2010 - Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","900 - Recursos Ordinários - CONDICIONADOS","365 - Educação Infantil",2.504,2.504,0,0,0,0
