"","Código","Empresa","ANO","COD&ANO","col","1. DEC Apurada","1.1. DEC Limite","1.2. DEC V8","2. FEC Apurada","2.1. FEC Limite","2.2. FEC V8","5. DGC","6. UC Total","7. UC AT","8. UC MT","9. UC BT","10. Mercado Total","11. Mercado AT","12. Mercado MT","13. Mercado BT","14. Peso AT","15. Peso MT","16. Peso BT","18. Custos Operacionais","18.0. Ind Salarial","18.1. Custos Operacionais H","18.2. Pessoal","18.3. Materiais","18.4. Serv Terceiros","18.5. Seguros","18.6. Tributos","18.7. Outros","18.8. Estagiario","18.9. Comunicacao","19. Cond. Trab.","19.1. Cond. Trab. H","19.3. Cond. Civeis H","19.5. Cond. Fiscais H","19.7. Cond. Ambientais H","19.9. Cond. Outras H","20. Contrib. CCEE","20.1. Contrib. CCEE H","21. Custos de Desativacao","21.1. Custos de Desativacao H","23. QRR","24. RC","25. Remuneracao OE","26. Ligacoes PLPT","26.1. Ligacoes PLPT sobre UC","27. Demanda Total","28. Demanda AT","29. Demanda MT","30. Demanda BT","34. PNT Medidas","35. Meta PNT","37. Rede","38. Rede BT","39. Rede MT","40. Rede AT","40.1. Rede 69","40.2. Rede 88_138","40.3. Rede 230","41. Rede Aerea","42. Rede Sub","43. Trafos Distribuicao","45. Trafos AT","45.1. Trafos 69","45.2. Trafos 88_138","45.3. Trafos 230","46. Subestacoes MT","47. Subestacoes AT","47.1. Subestacoes 69","47.2. Subestacoes 88_138","47.3. Subestacoes 230","48. MVA Total","49. MVA MT","50. MVA AT","50.1. MVA 69","50.2. MVA 88_138","50.3. MVA 230","51.1. Precipitacao","51.2. Descargas","51.3.1. Veg Urbana Ausente","51.3.2. Veg Urbana 0,25-5m","51.3.3. Veg Urbana 5-20m","51.3.4. Veg Urbana 20-30m","51.3.5. Veg Urbana 30-50m","51.3.6. Veg Urbana Nao Clas","51.3.7. Veg Rural Ausente","51.3.8. Veg Rural 0,25-5m","51.3.9. Veg Rural 5-20m","51.3.10. Veg Rural 20-30m","51.3.11. Veg Rural 30-50m","51.3.12. Veg Rural Nao Clas","51.3.13. Altura Ponderada Urb","51.3.14. Altura Ponderada Rural","51.4. Declividade","51.5. Pavimentacao","51.5.1. Acessos Pavimentados","51.5.2. Acesso Nao Pavimentado","51.5.3. Interseccoes Pav","51.5.4. Interseccoes Nao Pav","51.6. Area Atuacao","51.6.1. Area Atuacao Rur","51.6.2. Area Atuacao Urb","51.7. Irradiacao","51.8. Queimadas","51.9. Temperatura","51.10. Área de Conservação","51.11. Terras Indígenas","57. Potencia GD","58. UC GD","59. Potencia GD por Demanda Tot","60. UC GD por UC Total","61. Compensacoes Q","62. Compensacoes Reais"
"809","D03","Enel RJ",2012,"2012D03",15,17.58,13.58,8.3,9.26,12.52,NA,1.01708371171663,2408948,NA,NA,NA,10844565.576,1899150.952,2731119.384,6214295.24,0.031600986433652,0.28062138181983,0.687777631746518,621548156.992715,1.02035278918184,436751598.26,151746175.77,13605860,252305084.15,2627120,1372660,15094698.34,NA,NA,12550573.3471253,9388157.89540631,NA,NA,NA,NA,1489287.53660684,1114026.12124714,NA,NA,370242166.050613,659878439.112875,10558115.4135973,17463,0.00742037217863963,NA,NA,NA,NA,NA,NA,51822.538334989,17579.986176564,34067.2545718726,3378.239,1672.109,1706.13,NA,51734.8895417128,87.6487932762,113302,228,132,96,NA,29,90,51,39,NA,4585.8,216.6,4369.2,1248.6,3120.6,NA,1452.01000976562,7.55915689468384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6056385,0.51057134,NA,NA,NA,NA,25805.97266,NA,NA,NA,NA,22.6866393727666,NA,NA,5,1,NA,4.1511896479293e-07,NA,NA
"810","D04","BANDEIRANTE",2012,"2012D04",15,9.42,9.57,6.67,6.03,8.37,NA,0.85237806316783,1601436,NA,NA,NA,14724694.938,4988285.098,4661472.787,5074937.053,0.0709800178136504,0.318469590153361,0.610550392032989,401734289.386391,1.02035278918184,282199000,123059000,11837000,135055000,1156000,4877000,6215000,NA,NA,10039810.5896085,7510041.52944187,NA,NA,NA,NA,1462289.52332033,1093830.89951617,NA,NA,199462129.147508,272047196.937655,8913345.25309044,10349,0.00669705980372807,NA,NA,NA,NA,NA,NA,26338.693,12428.255,13851.31,901.075,NA,901.026,0.049,26309.129,29.564,60702,144,NA,144,NA,NA,62,NA,62,NA,3918.925,NA,3918.925,NA,3918.925,NA,1477.96997070312,8.78474807739258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.18027687,0.820803061,NA,NA,NA,NA,8807.367188,NA,NA,NA,NA,19.3167159578309,NA,NA,NA,NA,NA,NA,NA,NA
"811","D05","BOA VISTA ENERGIA",2012,"2012D05",15,12.19,22.42,9.89,23.94,26.19,NA,0.728900159712579,92714,NA,NA,NA,716086.889,79096.193,197901.069,439089.627,0.00892458034654808,0.27980190282294,0.711273516830512,105440352.481915,1.0312816205772,74924800,55979010,1282610,15733320,172340,323290,1434230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10897514.1878632,22976279.5502066,539665.294568889,2122,0.0240977537532081,NA,NA,NA,NA,NA,NA,3030.78,1264.91,1765.87,70.59,70.59,NA,NA,3030.78,NA,4573,7,7,NA,NA,NA,3,3,NA,NA,186.2,NA,186.2,186.2,NA,NA,1698.75,4.40764188766479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.133125901,0.28521013,NA,NA,NA,NA,1836.143677,NA,NA,NA,NA,27.2241718387295,NA,NA,NA,NA,NA,NA,NA,NA
"812","D06","CAIUÁ",2012,"2012D06",15,7.2,9.12,6.59,7.47,10.46,NA,0.751811411894938,222885,NA,NA,NA,1162537.069,3087.453,415598.915,743850.701,0.00238338830091945,0.205523573550734,0.792093038148346,77620233.7134104,1.02035278918184,54426062.26,27923509.5,2940420.16,18729078.74,765585.27,793964.81,3273503.78,NA,NA,NA,NA,NA,NA,NA,NA,145602.366699408,108914.387471548,NA,NA,15466483.815592,20885330.4577246,1881366.49719876,1083,0.00500894950812393,NA,NA,NA,NA,NA,NA,8425.23,2622.14,5803.09,153.24,38.02,115.22,NA,8425.23,NA,10652,34,4,30,NA,10,13,3,10,NA,592.93,45,547.93,47.25,500.68,NA,1326.851852,7.291542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.983963,0.355886278,NA,NA,NA,NA,6408.873289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","D06f","ESS (FUSÃO)",2012,"2012D06f",15,7.98,10.144,6.638,7.938,11.264,NA,0.745697467826928,686714,NA,NA,NA,3853123.144,312256.865,1303448.813,2237417.466,0.00781680100514292,0.228015978493543,0.764167220501314,259866030.958488,1.02035278918184,182212929.36,93168055.75,8729375.82,62989459.28,1976336.13,3886651.58,11463050.8,NA,NA,NA,NA,NA,NA,NA,NA,445072.437926732,332925.851798368,NA,NA,47126712.5455186,62288242.4190082,7351704.81547622,6628,0.0099283683502551,NA,NA,NA,NA,NA,NA,28085.14,7825.78,20094.5,399.3,185.46,213.84,NA,28002.71,82.43,36008,103,16,87,NA,47,39,8,31,NA,1866.36,279.03,1587.33,131,1456.33,NA,7155.08195453906,36.4059360747681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.025146241,NA,NA,NA,NA,NA,21673.408454,NA,NA,NA,NA,21.700436128664,NA,NA,NA,NA,NA,NA,NA,NA
"814","D07","CEA",2012,"2012D07",15,66.24,32.34,NA,60.17,32.1,NA,1.96134615273467,NA,NA,NA,NA,885530.007,3192,198652.449,683685.558,NA,NA,NA,NA,1.0312816205772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7475,NA,NA,NA,NA,NA,NA,NA,7002.85617,1860.22,5142.63617,116,116,NA,NA,7002.85617,NA,8616,3,3,NA,NA,3,2,2,NA,NA,37.5,17.5,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1416997004233,NA,NA,NA,NA,NA,NA,NA,NA
"815","D08","CEAL",2012,"2012D08",15,26.24,17.59,12.19,20.03,15.31,NA,1.40002595590319,949839,NA,NA,NA,3126663.865,544273.536,880007.357999999,1702382.971,0.0685320244250356,0.190548678619328,0.740919296955637,424055893.521611,0.876782605083124,257666000,169080000,3375000,79682000,723000,2084000,2722000,NA,NA,NA,NA,NA,NA,NA,NA,535046.209800495,400228.591954827,NA,NA,68075762.1496243,85459280.1892789,12484693.1809051,90873,0.099330060697878,NA,NA,NA,NA,NA,NA,38260.83,17173.58,21087.25,1766.96,1766.96,NA,NA,38260.83,NA,29894,83,83,NA,NA,NA,37,37,NA,NA,991.5,NA,991.5,991.5,NA,NA,1048.38000488281,0.892727971076965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.377315044,0.414493591,NA,NA,NA,NA,13722.01465,NA,NA,NA,NA,24.9497200218865,NA,NA,NA,NA,NA,NA,NA,NA
"816","D09","CEB",2012,"2012D09",15,20.16,12.14,6.74,17.98,12.08,NA,1.57451831284026,910921,NA,NA,NA,6586042.135,1025853.879,1860583.58,3699604.676,0.0154548444928818,0.250509575780846,0.734035579726272,438627423.896641,0.964219949915,292255959.33,172319959.33,7161000,107724000,932000,1324000,2795000,NA,NA,NA,NA,NA,NA,NA,NA,822734.950029185,615427.311829732,NA,NA,86993019.4971117,143094250.04817,6431619.64769404,NA,NA,NA,NA,NA,NA,NA,NA,18404.3082948745,6047.94343924892,9339.17482946974,730,137,593,NA,16895.7132817966,1508.5950130779,24215,58,11,47,NA,14,21,5,16,NA,2201.5,693.75,1507.75,143.75,1364,NA,1393.32995605469,6.35332679748535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.178598881,0.706103528,NA,NA,NA,NA,5149.781738,NA,NA,NA,NA,21.9252858194313,NA,NA,NA,NA,NA,NA,NA,NA
"817","D10","CEEE",2012,"2012D10",15,19.36,15.37,7.43,12.96,15.22,NA,1.05555389314987,1534109,NA,NA,NA,8376795.968,1177528.269,2722444.902,4476822.797,0.0138041726353004,0.26522665966486,0.72096916769984,813699013.552588,1.02627976080518,575226000,391373000,21039000,151182000,180000,4263000,7189000,NA,NA,NA,NA,NA,NA,NA,NA,1208491.56246414,903983.371108567,NA,NA,160519231.803836,228445705.149856,5329125.48150942,27735,0.0184815724029842,NA,NA,NA,NA,NA,NA,70941.4123485713,34440.9882385713,35976.84411,1817.60984,1207.56383,610.04601,NA,70679.6223485713,261.79,56253,96,78,18,NA,NA,52,41,11,NA,2057.78,NA,2057.78,1656.48,401.3,NA,1471.47998046875,6.9004430770874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.614691257,0.317210629,NA,NA,NA,NA,43105.44922,NA,NA,NA,NA,18.0984872242517,NA,NA,NA,NA,NA,NA,NA,NA
"818","D11","CELESC",2012,"2012D11",15,16.51,16.62,7.72,11.81,13.41,NA,0.937033761646705,2504214,NA,NA,NA,21408761.562,4385316.068,8364836.201,8658609.293,0.0397725295208656,0.395258043647344,0.564969426831791,1122930334.06561,1.02627976080518,793527139.32,563330967.48,22695795.17,177039428.58,1765208.78,6699544.09,21996195.22,NA,NA,NA,NA,NA,NA,NA,NA,2315355.01564566,1731946.25214323,NA,NA,280434448.676988,437750381.701403,20592118.3520535,39618,0.0167289706603294,NA,NA,NA,NA,NA,NA,146663.43,68592.83,77057.74,4344.604,1419.465,2925.139,NA,146157,506.43,156797,276,111,165,NA,19,126,51,75,NA,6725.19,218.75,6506.44,1713.51,4792.93,NA,1722.15002441406,8.23149871826172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.12174702,0.318606106,NA,NA,NA,NA,71636.70313,NA,NA,NA,NA,17.9845597800995,NA,NA,NA,NA,NA,NA,NA,NA
"819","D12","CELG",2012,"2012D12",15,35.72,17.94,9.13,24.21,17.68,NA,1.68021263689422,2506767,NA,NA,NA,11324782.434,1258684.755,3542000.784,6524096.895,0.019009963021827,0.277210349135808,0.703779687842365,990544457.991342,0.921207295510302,631733000,282131000,8700000,322781000,NA,8128000,9993000,NA,NA,8686492.16117178,6497723.8657363,NA,NA,NA,NA,1499247.61247748,1121476.51911643,NA,NA,205257378.026881,280134031.753252,35620209.3340764,39680,0.0164854636682068,NA,NA,NA,NA,NA,NA,199708.36,28529.79,170832.69,5574,3582,1992,NA,199535.42,172.94,208468,176,110,66,NA,214,103,64,39,NA,4568.6,1084.69,3483.91,1409.41,2074.5,NA,1413.09997558594,7.34675979614258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.947185993,0.183027521,NA,NA,NA,NA,221520.2031,NA,NA,NA,NA,23.8000457470472,NA,NA,NA,NA,NA,NA,NA,NA
"820","D13","CELPA",2012,"2012D13",15,101.5,37.87,11.8,50.84,38.65,NA,1.9978081890419,1931493,NA,NA,NA,6705152.948,810382.406,1845407.809,4049362.733,0.0148116941139244,0.268133983426001,0.717054322460075,766021145.455022,1.0312816205772,542203890.67,162513717.69,13939492.19,306515953.43,2374432.55,12418033.95,44442260.86,NA,NA,NA,NA,NA,NA,NA,NA,1184275.85352228,885869.385969597,NA,NA,161887470.80671,300311142.344495,33130369.4368319,333986,0.181911171339184,NA,NA,NA,NA,NA,NA,105845.444,21494.266,84348.042,4061.4796,1412.5946,2637.825,11.06,105843.876,1.568,106970,119,76,36,7,47,71,39,30,2,2682.56,358.25,2324.31,1316.3,692.01,316,2063.3798828125,6.91367816925049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.387747049,0.185721089,NA,NA,NA,NA,109614.8359,NA,NA,NA,NA,26.5574496748121,NA,NA,NA,NA,NA,NA,NA,NA
"821","D14","CELPE",2012,"2012D14",15,19.32,17.38,10.82,8.06,13.95,NA,0.844700166219154,3245172,NA,NA,NA,11640466.262,1936304.545,3444343.565,6259818.152,0.0147824215132062,0.267882756605345,0.717334821881449,728979248.377796,0.876782605083124,445283000,163712000,10763000,245678000,1009000,2167000,21954000,NA,NA,21986405.8579944,16446407.9877766,NA,NA,NA,NA,1628143.90882503,1217894.32799056,NA,NA,271042990.920892,371001762.308011,9339544.88055324,98132,0.0311636016043545,NA,NA,NA,NA,NA,NA,127120.45,54132.72,72962.73,4159.56,3800.16,350.6,8.8,127107.95,12.5,126705,226,218,8,NA,NA,138,133,5,NA,3164.1,NA,3164.1,2903.9,260.2,NA,697.453979492188,1.78305900096893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.945930958,0.343753584,NA,NA,NA,NA,77137.64844,NA,NA,NA,NA,24.7559420381578,NA,NA,NA,NA,NA,NA,NA,NA
"822","D15","CELTINS",2012,"2012D15",15,38.5,35.83,11.38,23.16,28.47,NA,0.944003220923533,499913,NA,NA,NA,1635152.18,71475.116,417152.611,1146524.453,0.00909850343966161,0.238669252775932,0.752232243784406,217047390.643507,1.0312816205772,153472548.39,53507993.24,7197588.42,75531005.2,1258701.93,2670589.11,13306670.49,NA,NA,NA,NA,NA,NA,NA,NA,206874.917774727,154747.862026016,NA,NA,47850415.9278515,57518530.8081333,27067484.512971,67138,0.141938402733146,NA,NA,NA,NA,NA,NA,79416.3241000001,9351.39706000001,70064.9270400001,2632.51,550.36,2082.15,NA,79416.3241000001,NA,64061,71,19,52,NA,62,40,12,28,NA,1183.4,101.525,1081.875,125.25,956.625,NA,1557.56994628906,10.0761709213257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.327412844,0.186689014,NA,NA,NA,NA,103506.5469,NA,NA,NA,NA,26.0674556407156,NA,NA,NA,NA,NA,NA,NA,NA
"823","D16","CEMAR",2012,"2012D16",15,21.64,29.38,12.87,10.91,21.02,NA,0.627792487818338,2037356,NA,NA,NA,4807368.435,247347.175,938860.682,3621160.578,0.00995484225594766,0.181370323289289,0.808674834454764,517678690.265669,0.876782605083124,315866634.46,83799218.65,10032984.9,209636986.11,807846.29,536336.35,11053262.16,NA,NA,8835899.25728341,6609484.29055476,NA,NA,NA,NA,756895.739690738,566177.85642475,NA,NA,201019114.95858,327616458.616805,32409619.9560344,322300,0.166247651745471,NA,NA,NA,NA,NA,NA,114762.38859,26545.49361,88162.55498,3875.85,3210.04,664.16,1.65,114735.21859,27.17,98217,119,113,6,NA,46,68,65,3,NA,1972.05,266.75,1705.3,1465.3,240,NA,1475.60998535156,5.13666105270386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.525158405,0.231265096,NA,NA,NA,NA,124149.7109,NA,NA,NA,NA,26.9899265806277,NA,NA,NA,NA,NA,NA,NA,NA
"824","D17","EMT",2012,"2012D17",15,33.75,29.32,10.23,24.22,24.57,NA,1.06842319546958,1169952,NA,NA,NA,7034335.556,899131.408,2319143.671,3816060.477,0.0506949945898828,0.303476327653432,0.645828677756685,570312500.295119,0.921207295510302,367677133.011,138291075.631,15535716.21,156398810.58,2872366.69,7739982.12,46839181.78,NA,NA,NA,NA,NA,NA,NA,NA,871044.680041221,651564.256389426,NA,NA,163196415.837724,271182580.944691,26576150.2350254,122212,0.111033482120549,NA,NA,NA,NA,NA,NA,134771.456,13365.221,121406.235,5569.86,405.84,5164.02,NA,134771.456,NA,131631,148,11,133,4,68,77,7,69,1,3058.62,280.23,2778.39,139.62,2553.62,85.15,1698.2900390625,8.12369155883789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.136756897,0.184632901,NA,NA,NA,NA,215185.7969,NA,NA,NA,NA,25.3179551007903,NA,NA,39.9,2,NA,1.70947184157983e-06,NA,NA
"825","D18","CEMIG",2012,"2012D18",15,14.74,12.59,9.4,7.05,8.89,NA,0.98189816225315,7483776,NA,NA,NA,44708203.095,17971320.848,9606485.25399999,17130396.993,0.0532726792830618,0.215139122295691,0.731588198421247,2664666236.75401,1.02035278918184,1873436000,1064426000,52396000,701128000,1641000,29363000,24482000,NA,NA,11076031.7877029,8285162.15168064,NA,NA,NA,NA,3815595.79510965,2854165.6862029,NA,NA,1017496021.87591,1182803100.31428,167942398.994495,296944,0.0410817466493731,NA,NA,NA,NA,NA,NA,482939.44,77460.82,404104.62,16100.35,4514.79,11585.56,NA,482252.44,687,790150,593,197,394,2,32,378,114,263,1,9395,117,9278,1324,7354,600,1201.39001464844,5.46956205368042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.861937523,0.253045513,NA,NA,NA,NA,425628.3125,NA,NA,NA,NA,22.3406830634105,NA,NA,41.8,4,NA,5.3448954110866e-07,NA,NA
"826","D19","CEPISA",2012,"2012D19",15,34.16,25.89,12.74,26.08,20.55,NA,1.29426405370278,1062104,NA,NA,NA,2724091.221,175572.568,623791.721999999,1924726.931,0.0189244168562095,0.126963798191023,0.854111784952768,461847466.440279,0.876782605083124,281082000,164203000,6714000,103194000,17000,154000,6800000,NA,NA,NA,NA,NA,NA,NA,NA,494017.6880131,369538.182034757,NA,NA,45026713.3411408,63861974.1167522,18091986.9795851,132413,0.131093283910869,NA,NA,NA,NA,NA,NA,74922.1219700005,24103.3700000005,50818.75197,2579,2297,282,NA,74922.1219700005,NA,51313,72,70,2,NA,34,44,43,1,NA,1144.75,141,1003.75,883.75,120,NA,960.184997558594,5.11210823059082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.266462088,0.367114601,NA,NA,NA,NA,70619.85156,NA,NA,NA,NA,27.0577231399074,NA,NA,NA,NA,NA,NA,NA,NA
"827","D20","CERON",2012,"2012D20",15,31.4,31.54,12.72,26.03,30.46,NA,0.925062276961459,548556,NA,NA,NA,2723028.195,25892.265,849222.912,1847913.018,0.000182908647268802,0.190106984712702,0.809710106640029,317877872.538462,1.0312816205772,225387000,101378000,6445000,102734000,407000,4617000,9806000,NA,NA,NA,NA,NA,NA,NA,NA,348300.733696078,260538.08002115,NA,NA,40130407.7344409,67419436.3817015,11572836.8503814,69446,0.135385779093048,NA,NA,NA,NA,NA,NA,50489,5475,45014,691.6,332.6,359,NA,50489,NA,81637,54,41,13,NA,29,27,21,6,NA,1119.05,179.5,939.55,679.35,260.2,NA,1746.02001953125,6.98092222213745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.797736883,0.188243824,NA,NA,NA,NA,59635.69922,NA,NA,NA,NA,25.6702488168053,NA,NA,NA,NA,NA,NA,NA,NA
"828","D21","CERR",2012,"2012D21",15,61.98,135.6,NA,39.51,93.9,NA,0.438923209590319,NA,NA,NA,NA,77577.529,NA,11615.739,65961.79,NA,NA,NA,NA,1.0312816205772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7740,NA,NA,NA,NA,NA,NA,NA,5827.5,616.5,5211,136,136,NA,NA,5827.5,NA,NA,6,6,NA,NA,NA,3,3,NA,NA,20.75,NA,20.75,20.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","D22","CFLO",2012,"2012D22",15,5.01,8.4,5.4,5.07,8.4,NA,0.6,52934,NA,NA,NA,277722.276,NA,129116.032,148606.244,NA,0.197598192920725,0.802401807079275,21575503.0070798,1.02627976080518,15237655.32,8552166.15,477133.09,5428767.3,70118.95,85321.79,624148.04,NA,NA,NA,NA,NA,NA,NA,NA,976.839701379215,730.701705922476,NA,NA,2568217.60778916,2792478.63719089,470245.838755206,411,0.00802389598219515,NA,NA,NA,NA,NA,NA,1803.55,648.94,1154.61,NA,NA,NA,NA,1803.55,NA,2371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1731.13000488281,8.14727020263672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.297097206,0.266925169,NA,NA,NA,NA,1233.406128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","D23","CHESP",2012,"2012D23",15,16.5,18.22,9.46,31.46,25.39,NA,1.07233437194259,32244,NA,NA,NA,101546.772,NA,24111.194,77435.578,NA,0.148991207207267,0.851008792792733,16338091.2506917,0.921207295510302,10484117.26,6753497.26,667960,2352410,78290,71900,560060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289239.6022738,5655345.91832684,389992.218869588,1405,0.0448137279918347,NA,NA,NA,NA,NA,NA,3184.37,555.11,2629.26,62.7,62.7,NA,NA,3184.37,NA,3896,2,2,NA,NA,5,2,2,NA,NA,66,29,37,37,NA,NA,1480.5400390625,8.73778533935547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.598595619,0.232651559,NA,NA,NA,NA,2884.01416,NA,NA,NA,NA,24.0174363844744,NA,NA,NA,NA,NA,NA,NA,NA
"831","D24","CJE",2012,"2012D24",15,4.48,9.99,6.07,4.62,10,NA,0.455224224224224,34790,NA,NA,NA,523797.859,56739.34,328041.028,139017.491,0.0181709264991703,0.526966904044185,0.454862169456644,13209406.3515265,1.02035278918184,9252000,3697000,596000,3908000,42000,215000,794000,NA,NA,NA,NA,NA,NA,NA,NA,62209.1463183539,46534.0723504805,NA,NA,3490490.12525524,5423177.62152714,227331.557570588,49,0.00145616641901932,NA,NA,NA,NA,NA,NA,1051.132,436,613,13.929,NA,13.929,NA,1050.066,1.066,1482,5,NA,5,NA,3,2,NA,2,NA,175.55,46.8,128.75,NA,128.75,NA,1471.40002441406,7.02155017852783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.726140499,0.983185383,NA,NA,NA,NA,338.5411987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","D24f","NOVA SC (FUSÃO)",2012,"2012D24f",15,NA,11.338,7.378,6.332,11.474,NA,0.275928185462785,397631,NA,NA,NA,2575722.662,220122.295,1051950.298,1303650.069,0.0420743406162044,0.287755710716713,0.670169948667083,121908962.910686,1.02035278918184,85375500,34900000,6251000,34934500,279000,1660000,7351000,NA,NA,861880.716022789,644709.371056833,NA,NA,NA,NA,332413.075533261,248653.695197016,NA,NA,39743301.9042125,52202286.0209254,3346497.2244428,5311,0.0136689443951151,NA,NA,NA,NA,NA,NA,21622.962,4568.99,17051.84,466.215,432.58,33.635,NA,21621.896,1.066,29361,53,21,26,6,37,28,15,12,1,1524.15,336.4,1187.75,192,762.75,233,7058.88000488281,37.709942817688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.31601572,NA,NA,NA,NA,NA,14820.5944207,NA,NA,NA,NA,20.5296198623198,NA,NA,NA,NA,NA,NA,NA,NA
"833","D25","MOCOCA",2012,"2012D25",15,5.82,11.8,8,5.66,12.2,NA,0.47857738260628,42666,NA,NA,NA,217985.891,NA,80230.842,137755.049,NA,0.189496582946283,0.810503417053718,11831658.9423598,1.02035278918184,8285000,3231000,730000,3515000,25000,75000,709000,NA,NA,164452.145143627,123014.515922516,NA,NA,NA,NA,33689.6539870441,25200.7444061844,NA,NA,5669713.41549029,6639634.65600061,261953.492763155,597,0.0143385531751369,NA,NA,NA,NA,NA,NA,2738,496,2242,NA,NA,NA,NA,2738,NA,3887,2,NA,2,NA,5,1,NA,1,NA,92.5,52.5,40,NA,40,NA,1421,8.26373672485352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.933543205,0.377328386,NA,NA,NA,NA,1601.095459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","D26","CPFL STA CRUZ",2012,"2012D26",15,5.27,12.09,6.58,5.82,13.36,NA,0.435763089206203,190236,NA,NA,NA,1038769.482,78483.769,359774.056,600511.657,0.0784714022429679,0.288415586419778,0.633113011337255,57903761.8180422,1.02035278918184,40541000,16931000,2963000,15903000,110000,986000,3648000,NA,NA,454704.621481174,340130.977618963,NA,NA,NA,NA,141410.944444342,105779.093740454,NA,NA,17030641.8621648,18691393.0484502,2143834.69503033,1767,0.00948668803453219,NA,NA,NA,NA,NA,NA,9497.83,2176.99,7320.84,440.66,432.58,8.08,NA,9497.83,NA,12489,40,21,13,6,5,21,15,5,1,853,44,809,192,384,233,1400.82995605469,6.7143988609314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.133787632,0.409823652,NA,NA,NA,NA,7428.170898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
